timestamp,input_id,model,dataset,condition,node,raw_response,error
2026-09-19T04:54:47.836755+00:00,8197,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,disgust,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='disgust'"
2026-09-22T04:05:01.874978+00:00,3377,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,deny_existence,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='deny_existence'"
2026-09-22T04:09:01.270486+00:00,3377,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,deny_existence,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='deny_existence'"
2026-09-22T04:12:17.561849+00:00,3377,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,denying_existence,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='denying_existence'"
2026-09-22T04:13:16.011919+00:00,7219,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,contempt,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='contempt'"
2026-09-22T04:16:55.367811+00:00,7219,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,contempt_self_admission_intolerance,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='contempt_self_admission_intolerance'"
2026-09-22T04:20:07.258666+00:00,7219,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,contempt_self_admission_intolerance,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='contempt_self_admission_intolerance'"
2026-09-22T04:20:40.295950+00:00,761,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,dehumanize_insects,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='dehumanize_insects'"
2026-09-22T04:25:04.843783+00:00,761,qwen2.5:7b,hatemoderate,graph_ucb_B100,Adjudicator,dehumanize_insects,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='dehumanize_insects'"
2026-09-22T04:28:30.819877+00:00,761,qwen2.5:7b,hatemoderate,graph_ucb_B100,Adjudicator,dehumanize_insects,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='dehumanize_insects'"
2026-09-22T04:35:41.045453+00:00,7229,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,contempt_self_admission_intolerance,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='contempt_self_admission_intolerance'"
2026-09-22T04:39:08.046605+00:00,7229,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,contempt_self_admission_intolerance,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='contempt_self_admission_intolerance'"
2026-09-22T04:42:32.736397+00:00,7229,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,contempt_intolerance,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='contempt_intolerance'"
2026-09-22T04:46:32.556948+00:00,7259,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,contempt,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='contempt'"
2026-09-22T04:50:26.285367+00:00,7259,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,contempt,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='contempt'"
2026-09-22T04:53:50.538684+00:00,7259,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,contempt,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='contempt'"
2026-09-22T04:54:15.977226+00:00,7083,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,better_worse_than,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='better_worse_than'"
2026-09-22T04:58:32.849204+00:00,7083,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,better_worse_than,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='better_worse_than'"
2026-09-22T05:01:45.939445+00:00,7083,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,better_worse_than,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='better_worse_than'"
2026-09-22T05:19:09.538294+00:00,22526,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,spread_virus,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='spread_virus'"
2026-09-22T05:28:05.224237+00:00,25862,qwen2.5:7b,hatemoderate,graph_ucb_B100,Adjudicator,dehumanize_insects,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='dehumanize_insects'"
2026-09-22T05:38:42.286121+00:00,11476,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,spread_virus,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='spread_virus'"
2026-09-22T05:39:17.907833+00:00,11476,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,spread Virus,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='spread Virus'"
2026-09-22T05:39:51.387824+00:00,11476,qwen2.5:7b,hatemoderate,graph_ucb_B100,Screener,spread Virus,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='spread Virus'"
