timestamp,input_id,model,dataset,condition,node,raw_response,error
2026-09-19T23:44:29.364056+00:00,11822,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the provided policy, the text ""I","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the provided policy, the text ""I'"
2026-09-19T23:47:57.953546+00:00,11819,mistral:7b,hatemoderate,graph_ucb_B75,Analyst,"Based on the policy provided, the text ""I","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text ""I'"
2026-09-19T23:48:57.625828+00:00,9723,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the provided policy, the text ""Since","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the provided policy, the text ""Since'"
2026-09-19T23:51:58.375649+00:00,8197,mistral:7b,hatemoderate,graph_ucb_B75,Screener,escale,"no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='escale'"
2026-09-19T23:52:40.708567+00:00,7408,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy provided, the text appears to","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text appears to'"
2026-09-19T23:52:56.488299+00:00,7408,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy provided, the text does not","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text does not'"
2026-09-19T23:53:59.581088+00:00,6012,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the provided policy, the text seems to","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the provided policy, the text seems to'"
2026-09-19T23:54:20.393078+00:00,6012,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy provided, the text appears to","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text appears to'"
2026-09-19T23:54:38.174618+00:00,6012,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy provided, the text appears to","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text appears to'"
2026-09-19T23:56:12.573259+00:00,7522,mistral:7b,hatemoderate,graph_ucb_B75,Analyst,"Based on the policy provided, the text ""cur","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text ""cur'"
2026-09-19T23:57:08.738668+00:00,29697,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the provided text ""Criminals are","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the provided text ""Criminals are'"
2026-09-19T23:57:23.746533+00:00,29697,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the provided policy, the text ""C","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the provided policy, the text ""C'"
2026-09-19T23:57:38.450040+00:00,29697,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy provided, the text ""C","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text ""C'"
2026-09-19T23:57:52.767822+00:00,2990,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy provided, the text ""HA","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text ""HA'"
2026-09-19T23:58:09.281686+00:00,2990,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy provided, the text appears to","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text appears to'"
2026-09-19T23:58:26.943240+00:00,2990,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy provided, the text ""HA","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text ""HA'"
2026-09-20T00:01:24.618551+00:00,17467,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the provided policy, the text ""It","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the provided policy, the text ""It'"
2026-09-20T00:01:38.451590+00:00,17467,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the provided policy, the text ""It","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the provided policy, the text ""It'"
2026-09-20T00:02:05.039158+00:00,16455,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy guidelines provided, the text does","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy guidelines provided, the text does'"
2026-09-20T00:02:26.688428+00:00,16455,mistral:7b,hatemoderate,graph_ucb_B75,Adjudicator,"Based on the policy provided, the text does not","no valid label in model response: valid=['escalate', 'hate', 'not_hate'] raw_response='Based on the policy provided, the text does not'"
